ID,Image_link,link_anime,Title,SubTitle,Description,Tập mới,Tập mới nhất,Lịch chiếu,Thể loại,Đạo diễn,Quốc gia,Thời lượng
620,https://animevui.org/uploads/kimi-no-koto-ga-daidaidaidaidaisuki-na-100-nin-no-kanojo-2nd-season-a5497_1732440149.webp,https://animevui.org/thong-tin-phim/kimi-no-koto-ga-daidaidaidaidaisuki-na-100-nin-no-kanojo-2nd-season-hd482934,Kimi no Koto ga Daidaidaidaidaisuki na 100-nin no Kanojo 2nd Season,"The 100 Girlfriends Who Really, Really, Really, Really, Really Love You Season 2, Hyakkano 2nd Season",Mùa 2 của Kimi no Koto ga Daidaidaidaidaisuki na 100-nin no Kanojo.,Đang cập nhật...,Đang cập nhật...,Đang cập nhật...,"Anime sắp chiếu, Romance, Comedy, Parody",Đạo diễn: Satou Hikaru,Quốc gia: Nhật Bản,PV/??
621,https://animevui.org/uploads/kimi-to-boku-no-saigo-no-senjou-aruiwa-sekai-ga-hajimaru-seisen-season-ii-a5265_1732177944.webp,https://animevui.org/thong-tin-phim/kimi-to-boku-no-saigo-no-senjou-aruiwa-sekai-ga-hajimaru-seisen-season-ii-hd482934,"Kimi to Boku no Saigo no Senjou, Aruiwa Sekai ga Hajimaru Seisen Season II","Our Last Crusade or the Rise of a New World Season 2, Our Last Crusade or the Rise of a New World 2nd Season, The Last Battlefield Between You and I, or Perhaps the Beginning of the World's Holy War 2nd Season, Kimisen","Mùa 2 của Kimi to Boku no Saigo no Senjou, Aruiwa Sekai ga Hajimaru Seisen.","Tập 12, Tập 11, Tập 10",Phim đang chiếu / Cập Nhật Tập 12 VietSub,Đang cập nhật...,"Action, Anime mới, Anime bộ, Romance, Fantasy, Military",Đạo diễn: Inaba Yuki,Quốc gia: Nhật Bản,12/12
622,https://animevui.org/uploads/kingdom-2-far-and-away-a5722_1756911228.webp,https://animevui.org/thong-tin-phim/kingdom-2-far-and-away-hd482934,Kingdom 2: Far and Away,"Kingdom 2 , Kingdom 2: Hacia una Tierra Lejana , Kingdom 2: Harukanaru Daichi e , Kingdom 2: To the Distant Land , Kingdom 2: To the Far Land , Kingudamu 2: Harukanarudaichihe","Sau khi dẹp yên cuộc nổi loạn của em trai mình, vua nước Tần, Ích Chính, người đã lên ngôi và đặt mục tiêu thống nhất Trung Hoa, bị đe dọa bởi những sát thủ đột nhập vào hoàng cung vào một đêm nọ. Nhờ có Tín và Gia Liễu Thiên nhanh chóng đến hiện trường, bọn sát thủ đã bị đẩy lùi thành công, nhưng rõ ràng là có kẻ nào đó trong cung đang âm mưu ám sát Ích Chính. Trong khi vẫn còn chút bất ổn, kẻ thù láng giềng, nước Ngụy, đã bắt đầu xâm lược qua biên giới, và Tín cuối cùng cũng được tham gia trận chiến đầu tiên với tư cách là một bộ binh.  Bộ binh lập thành một đội ""GO"" gồm năm người, và Tín gia nhập chiến trường cùng với những người bạn cũ là Tất Hắc và Tất Đầu, những người cùng quê, đội trưởng dày dạn kinh nghiệm Taku Kei, người không đáng tin cậy nhưng chưa từng giết ai, và Kyou Kai bí ẩn, người gần như che kín mặt nạ.  Cao Kỳ, đại tướng nước Ngụy, là một thiên tài với chiến lược quân sự xuất sắc, và ông cũng tận dụng triệt để lực lượng chiến xa hùng mạnh của nước Ngụy để áp đảo bộ binh của Tần ở tiền tuyến. Khi đại tướng nước Tần, Hyou Công nhận được tin về trận chiến khốc liệt, ông chỉ mỉm cười gượng gạo và ra lệnh cho quân lính của mình chờ đợi. Trước tình thế áp đảo, Tín chiến đấu một mình bằng kiếm thuật điêu luyện của mình, trong khi đồng đội và những người khác đã xoay sở để sống sót bằng chính sự khéo léo của mình.  Bá Cốc Thần, một vị tướng quân nghìn người của nước Tần, thấy Tín và quân của ông thành công nên đã vội vã lên đồi để cùng họ tấn công liều lĩnh hơn. Khi Tín và quân của ông thuộc Quân đoàn 4 đang hơi chao đảo vì bị Tần áp đảo từ ngày hôm trước, Hyou Công đã tìm thấy ""tia lửa"" của trận chiến và cuối cùng đã hành động.  Khi trận chiến diễn ra theo chiều hướng lớn và một ngọn lửa lớn bắt đầu bùng cháy, người bất ngờ đó cũng xuất hiện trên chiến trường...",Tập Full,Phim đang chiếu / Cập Nhật Tập Full VietSub,Đang cập nhật...,"Anime lẻ, Live Action, Historical, Action",Đạo diễn: Sato Shinsuke,Quốc gia: Nhật Bản,2 giờ 14 phút
623,https://animevui.org/uploads/kingdom-3-a5226_1732379173.webp,https://animevui.org/thong-tin-phim/kingdom-3-hd482934,Kingdom 3,"Kingdom: Unmei no Hono, Kingdom 3: Flame of Destiny","Câu chuyện xảy ra trong bối cảnh nhà Tần, khoảng hơn 245 năm trước công nguyên. Các nước chư hầu giành xé lẫn nhau dẫn đến cảnh loạn lạc cho toàn lãnh thổ Trung Hoa. Trong bối cảnh đó, ở một ngôi làng nọ, Tín và Phiêu, hai cậu bé mồ côi phải sống cảnh nô lệ luôn nuôi ước vọng trở thành ""Thiên hạ đệ nhất tướng quân"". Nhưng 1 ngày, Phiêu được một viên quan đưa đến cung điện, bỏ lại Tín một mình ở lại ngôi làng nơi cả hai sinh sống. Vài tháng sau Phiêu trở lại gặp Tín khi bị thương rất nặng. Trong lúc hấp hối, Phiêu thúc giục Tín đi tới ngôi làng khác và tại đó Tín gặp một thiếu niên có dung mạo rất giống Phiêu - đó chính là Doanh Chính, vị vua trẻ của nhà Tần nuôi giấc mộng thống nhất lãnh thổ Trung Hoa. Liệu Tín và Doanh Chính có thể thực hiện ước mơ và làm vang danh sử sách hay không?",Tập Full,Phim đang chiếu / Cập Nhật Tập Full VietSub,Đang cập nhật...,"Anime mới, Anime lẻ, Live Action, Historical, Action",Đạo diễn: Sato Shinsuke,Quốc gia: Nhật Bản,2 giờ 9 phút
624,https://animevui.org/uploads/kingdom-4-return-of-the-great-general-a5720_1756648125.webp,https://animevui.org/thong-tin-phim/kingdom-4-return-of-the-great-general-hd482934,Kingdom 4: Return of the Great General,"Kingudamu 4: Daishôgun no kikan, Kingdom 4 , Kingdom: Daishogun no Kikan , المملكة 4: عودة الجنرال العظيم, キングダム 大将軍の帰還","Trong khi Tần tiếp tục những cuộc chiến dai dẳng để thống nhất vùng đất, nước láng giềng Cho bất ngờ xâm lược Tần từ phía bắc. Để chống lại Cho, Eisei đã bổ nhiệm vị tướng huyền thoại Ohki làm tổng tư lệnh. Shin vô cùng ngưỡng mộ Ohki, và đơn vị của ông được Ohki đặt tên là Đơn vị Hishin. Shin và Ohki sát cánh bên nhau trong trận chiến trên đảo Mayang chống lại Cho. Mặc dù tình thế bất lợi, họ vẫn đánh bại quân Cho. Shin và tất cả các thành viên của Đơn vị Hishin đều vui mừng vì chiến thắng, nhưng một bóng đen bí ẩn đã tiếp cận Đơn vị Hishin.",Tập Full,Phim đang chiếu / Cập Nhật Tập Full VietSub,Đang cập nhật...,"Anime lẻ, Action, Anime mới",Đạo diễn: Sato Shinsuke,Quốc gia: Nhật Bản,2 giờ 25 phút
625,https://animevui.org/uploads/kingdom-5th-season-a5141_1732239593.webp,https://animevui.org/thong-tin-phim/kingdom-5th-season-hd482934,Kingdom 5th Season,Kingdom Season 5,Mùa 5 của Kingdom.,"Tập 13_END, Tập 12, Tập 11",Phim đang chiếu / Cập Nhật Tập 13 VietSub,Đang cập nhật...,"Action, Anime mới",Đạo diễn: Imaizumi Kenichi,Quốc gia: Nhật Bản,13/13
626,https://animevui.org/uploads/kingdom-6th-season-a5726_1759634500.webp,https://animevui.org/thong-tin-phim/kingdom-6th-season-hd482934,Kingdom 6th Season,Kingdom: Season 6,Mùa 6 của Kingdom.,Tập 01,Phim đang chiếu / Cập Nhật Tập 1 VietSub,Đang cập nhật...,"Military, Historical, Action, Seinen, Anime bộ, Anime mới",Đạo diễn: Imaizumi Kenichi,Quốc gia: Nhật Bản,01/??
627,https://animevui.org/uploads/kingdom-a5721_1756909442.webp,https://animevui.org/thong-tin-phim/kingdom-hd482934,Kingdom,"Kingdom 1 , Kingudamu","Sinh ra vào thời Chiến Quốc ở Trung Hoa cổ đại, Tín là một đứa trẻ mồ côi chiến tranh, mang trong mình ước mơ trở thành vị tướng vĩ đại nhất thiên hạ. Sau nhiều năm rèn luyện không ngừng nghỉ, cậu đã có cuộc gặp gỡ định mệnh với một chàng trai trẻ tên là Eisei, vị vua thực sự của nước Tần. Cùng nhau, họ tìm cách giành lại ngai vàng của Eisei và thống nhất bảy nước Chiến Quốc dưới một lá cờ duy nhất.",Tập Full,Phim đang chiếu / Cập Nhật Tập Full VietSub,Đang cập nhật...,"Anime mới, Anime lẻ, Live Action, Historical, Military, Action",Đạo diễn: Sato Shinsuke,Quốc gia: Nhật Bản,2 giờ 14 phút
628,https://animevui.org/uploads/kinnikuman-kanpeki-chujin-shiso-hen-2nd-season-a5559_1736704654.webp,https://animevui.org/thong-tin-phim/kinnikuman-kanpeki-choujin-shiso-hen-2nd-season-hd482934,Kinnikuman: Kanpeki Chоujin Shiso-hen 2nd Season,"Kinnikuman: Perfect Origin Arc Season 2, Muscleman, Musculman",Mùa 2 của Kinnikuman: Kanpeki Chоujin Shiso-hen.,"Tập 11_END, Tập 10, Tập 09",Phim đang chiếu / Cập Nhật Tập 11 VietSub,Đang cập nhật...,"Anime mới, Anime bộ, Shounen, Sports, Comedy, Action",Đạo diễn: Satou Akira,Quốc gia: Nhật Bản,11/11
629,https://animevui.org/uploads/kinnikuman-kanpeki-chujin-shiso-hen-a5331_1732012961.webp,https://animevui.org/thong-tin-phim/kinnikuman-kanpeki-choujin-shiso-hen-hd482934,Kinnikuman: Kanpeki Chоujin Shiso-hen,"Kinnikuman: Perfect Origin Arc, Muscleman, Musculman","Kinnikuman trở lại võ đài trong trận đấu tay ba hoành tráng giữa các phe Công lý, Ác quỷ và Chojin hoàn mỹ, đồng thời hé lộ nguồn gốc của Chojin.","Tập 11_END, Tập 10, Tập 09",Phim đang chiếu / Cập Nhật Tập 11 VietSub,Đang cập nhật...,"Sports, Comedy, Action, Anime mới",Đạo diễn: Satou Akira,Quốc gia: Nhật Bản,11/11
630,https://animevui.org/uploads/kiratto-prichan-season-2-a5483_1732374390.webp,https://animevui.org/thong-tin-phim/kiratto-prichan-season-2-hd482934,Kiratto Pri☆chan Season 2,Kiratto Pri☆chan 2nd Season,Mùa 2 của Kiratto Pri☆chan.,"Tập 51_END, Tập 50, Tập 49",Phim đang chiếu / Cập Nhật Tập 51 VietSub,Đang cập nhật...,"Magic, Anime bộ, Slice of Life, Shoujo, Comedy, Music, Anime mới",Đạo diễn: Ikehata Hiroshi,Quốc gia: Nhật Bản,51/51
631,https://animevui.org/uploads/kiratto-prichan-season-3-a5484_1732374354.webp,https://animevui.org/thong-tin-phim/kiratto-prichan-season-3-hd482934,Kiratto Pri☆chan Season 3,Kiratto Pri☆chan 3rd Season,Mùa 3 của Kiratto Pri☆chan.,"Tập 51_END, Tập 50, Tập 49",Phim đang chiếu / Cập Nhật Tập 51 VietSub,Đang cập nhật...,"Magic, Anime bộ, Slice of Life, Shoujo, Comedy, Music, Anime mới",Đạo diễn: Ikehata Hiroshi,Quốc gia: Nhật Bản,51/51
632,https://animevui.org/uploads/kizu-darake-seijo-yori-houfuku-wo-komete-a5718_1755934730.webp,https://animevui.org/thong-tin-phim/kizu-darake-seijo-yori-houfuku-wo-komete-hd482934,Kizu darake Seijo yori Houfuku wo Komete,"With Vengeance, Sincerely, Your Broken Saintess, The Holy Wound Became a Villain Vengeance from a Saint Full of Wounds","Lua là một ứng cử viên Thánh Nữ sở hữu năng lực chữa lành. Nhưng năng lực của cô có một nhược điểm: cô chỉ có thể chữa lành cho người khác bằng cách chuyển giao vết thương của họ sang bản thân. Vì điều này, những người khác bắt nạt cô, gọi cô là ""Thánh Nữ Sa Ngã"". Nhưng điều đó không làm Lua bận tâm vì người bạn thân nhất của cô, Arianne, luôn đứng ra bảo vệ cô.Một ngày nọ, người mà Lua thầm thương trộm nhớ, Chỉ huy Garrett, đang cận kề cái chết sau một cuộc tấn công của quái thú. Lua đã chữa lành cho anh, nhưng điều đó khiến cô cận kề cái chết. Khi tỉnh dậy, cô biết rằng mọi công lao đều đổ dồn về Arianne, và cuối cùng cô cũng nhìn thấy bản chất thật sự của người bạn thân nhất. Vô cùng đau khổ, Lua lạc lõng và bất lực khi hoàng tử thứ hai xuất hiện trước mặt cô với một lời đề nghị hấp dẫn. Điều gì sẽ xảy ra với Lua khi cô bắt đầu cuộc sống mới với tư cách là một nữ phản diện?","Tập 12_END, Tập 11, Tập 10",Phim đang chiếu / Cập Nhật Tập 12 VietSub,Đang cập nhật...,"Anime bộ, Romance, Fantasy, Anime mới",Đạo diễn: Chisaki,Quốc gia: Nhật Bản,12/12
633,https://animevui.org/uploads/koi-to-producer-evollove-a3740_1733228404.webp,https://animevui.org/thong-tin-phim/koi-to-producer-evollove-hd482934,Koi to Producer: EVOL×LOVE,Mr Love: Queen's Choice,"Một cô gái thừa kế một công ty gần như phá sản từ người cha quá cố của mình. Thiếu tiền, giờ đây cô phải tự mình trở thành nhà sản xuất để cứu công ty khỏi sụp đổ.Trong quá trình làm việc, cô gặp bốn chàng trai - chuyên gia tài chính Zen, thần tượng Kira, cảnh sát Haku và nhà khoa học thần kinh hàng đầu Simon - và bất ngờ dính líu đến những âm mưu và bí ẩn về sự tồn tại của sức mạnh đặc biệt được gọi là ""Evol.""","Tập 12_END, Tập 11, Tập 10",Phim đang chiếu / Cập Nhật Tập 12 VietSub,Đang cập nhật...,Super Power,Đạo diễn: Sakai Munehisa,Quốc gia: Nhật Bản,12/12
634,https://animevui.org/uploads/koi-wa-futago-de-warikirenai-a5313_1732374709.webp,https://animevui.org/thong-tin-phim/koi-wa-futago-de-warikirenai-hd482934,Koi wa Futago de Warikirenai,"Love Is Indivisible by Twins, Futakire","Gia đình tôi chuyển đến kế bên nhà Jinguji hồi tôi mới sáu tuổi. Từ đó đến năm đầu cấp 3, ba mẹ hai bên thân nhau lắm, và cặp sinh đôi nhà Jinguji ấy và tôi thân nhau như thể người một nhà. Ryumi, người chị tính tình như con trai, và Naori, cô em otaku với bề ngoài dễ thương. Và tôi là Jun Shirasaki, không hề nao núng khi bị ép giữa hai người đẹp với tính tình khác nhau. Tôi chỉ là tay mơ trong tình trường, cũng chẳng có mối tình nào đặc biệt, nhưng đường tình duyên của tôi lại tiếp tục rẽ hướng. ""Cậu muốn đi chơi với tớ không? Tụi mình thử hẹn hò đi?"" Câu nói của Ryumi không hiểu sao dần kéo chúng tôi vào mối tình tay ba kì lạ. Câu chuyện tình đầu dở khóc dở cười của tôi với chị em sinh đôi họ mở ra từ đây!","Tập 12, Tập 11, Tập 10",Phim đang chiếu / Cập Nhật Tập 12 VietSub,Đang cập nhật...,"Comedy, Anime mới",Đạo diễn: Nakanishi Motoki,Quốc gia: Nhật Bản,12/12
635,https://animevui.org/uploads/koisuru-boukun-a1547_1735128896.webp,https://animevui.org/thong-tin-phim/koisuru-boukun-hd482934,Koisuru Boukun,"Koi Suru Boukun, Koisuru Bokun, The Tyrant Falls In Love",Chuyện về một anh giai thẳng bị bẻ cong :v,"Tập 02_END, Tập 01",Phim đang chiếu / Cập Nhật Tập 2 VietSub,Đang cập nhật...,yaoi,Đạo diễn:,Quốc gia: Nhật Bản,2/2
636,https://animevui.org/uploads/kono-kaisha-ni-suki-na-hito-ga-imasu-a5515_1733070310.webp,https://animevui.org/thong-tin-phim/kono-kaisha-ni-suki-na-hito-ga-imasu-hd482934,Kono Kaisha ni Suki na Hito ga Imasu,"Can You Keep a Secret?, I Have a Crush at Work","Tateishi là nhân viên văn phòng tại một công ty làm đồ ăn nhẹ, cậu có một bí mật. Bí mật đó là cậu có một cô người yêu. Vậy tại sao lại phải giữ bí mật? Bởi vì người yêu của cậu cũng chính là cô đồng nghiệp dễ thương Mitsuya! Một câu chuyện văn phòng lãng mạn về một cặp bắt đầu mối quan hệ của họ trong bí mật, và muốn giữ nó như vậy!","Tập 09, Tập 08, Tập 07",Phim đang chiếu / Cập Nhật Tập 9 VietSub,Thứ Hai vào lúc 21 giờ 45 phút hàng tuần,"Anime sắp chiếu, Anime mới, Anime bộ, Slice of Life, Seinen, Romance, Comedy",Đạo diễn: Takeichi Naoko,Quốc gia: Nhật Bản,09/12
637,https://animevui.org/uploads/kono-sekai-wa-fukanzen-sugiru-a5216_1732071089.webp,https://animevui.org/thong-tin-phim/kono-sekai-wa-fukanzen-sugiru-hd482934,Kono Sekai wa Fukanzen Sugiru,Quality Assurance in Another World,"Nikola chỉ là một cô gái bình thường làm việc tại quán trọ cho đến ngày lũ rồng xâm chiếm, cô gặp và được cứu bởi Haga, một người có sứ mệnh nghiên cứu gì đó. Tuy vậy thứ mà cô không biết chính là Nikola chỉ là NPC trong một tựa game mà Haga có nhiệm vụ làm QA (chơi thử để tìm bug, lỗi) và thế là vô số tình huống dở khóc dở cười diễn ra sau đó.","Tập 13_END, Tập 12, Tập 11",Phim đang chiếu / Cập Nhật Tập 13 VietSub,Đang cập nhật...,"Adventure, Action, Anime mới",Đạo diễn: Umabiki Kei,Quốc gia: Nhật Bản,13/13
638,https://animevui.org/uploads/kono-subarashii-sekai-ni-bakuen-wo-a4712_1732448340.webp,https://animevui.org/thong-tin-phim/kono-subarashii-sekai-ni-bakuen-wo-hd482934,Kono Subarashii Sekai ni Bakuen wo!,Konosuba: An Explosion on This Wonderful World!,Phần Spin-off của Kono Subarashii Sekai ni Shukufuku wo! nói về Megumin.,"Tập 12_END, Tập 11, Tập 10",Phim đang chiếu / Cập Nhật Tập 12 VietSub,Đang cập nhật...,"Magic, Parody","Đạo diễn: Kanasaki Takaomi, Abe Yuujirou",Quốc gia: Nhật Bản,12/12
639,https://animevui.org/uploads/kono-subarashii-sekai-ni-shukufuku-wo!-3-bonus-stage-a5361_1745590821.webp,https://animevui.org/thong-tin-phim/kono-subarashii-sekai-ni-shukufuku-wo-3-bonus-stage-hd482934,Kono Subarashii Sekai ni Shukufuku wo! 3: Bonus Stage,KonoSuba: God's Blessing on This Wonderful World! 3 OVA,2 tập OVA của Kono Subarashii Sekai ni Shukufuku wo!.,"Tập 02, Tập 01",Phim đang chiếu / Cập Nhật Tập 2 VietSub,Đang cập nhật...,"Anime mới, Anime lẻ, Supernatural, Fantasy, Comedy, Adventure, Parody","Đạo diễn: Kanasaki Takaomi, Abe Yuujirou",Quốc gia: Nhật Bản,02/02
640,https://animevui.org/uploads/kono-subarashii-sekai-ni-shukufuku-wo-3-a4265_1732197510.webp,https://animevui.org/thong-tin-phim/kono-subarashii-sekai-ni-shukufuku-wo-3-hd482934,Kono Subarashii Sekai ni Shukufuku wo! 3,KonoSuba: God's Blessing on This Wonderful World! 3,Mùa 3 của Kono Subarashii Sekai ni Shukufuku wo! nè.,"Tập 11_END, Tập 10, Tập 09",Phim đang chiếu / Cập Nhật Tập 11 VietSub,Đang cập nhật...,"Adventure, Anime mới, Parody","Đạo diễn: Kanasaki Takaomi, Abe Yuujirou",Quốc gia: Nhật Bản,11/11
641,https://animevui.org/uploads/kono-subarashii-sekai-ni-shukufuku-wo-kurenai-densetsu-r1-a3569_1734969818.webp,https://animevui.org/thong-tin-phim/kono-subarashii-sekai-ni-shukufuku-wo-kurenai-densetsu-hd482934,Kono Subarashii Sekai ni Shukufuku wo!: Kurenai Densetsu,"KonoSuba Movie, Eiga Kono Subarashii Sekai ni Shukufuku wo!, Kono Subarashii Sekai ni Shukufuku wo! Movie",Movie đầu tiên của KonoSuba!,Tập Full,Phim đang chiếu / Cập Nhật Tập Full VietSub,Đang cập nhật...,parody,Đạo diễn: Kanasaki Takaomi,Quốc gia: Nhật Bản,01/01
642,https://animevui.org/uploads/koukaku-kidoutai-sac2045-a4097_1732442536.webp,https://animevui.org/thong-tin-phim/koukaku-kidoutai-sac2045-hd482934,Koukaku Kidoutai: SAC_2045,"Ghost in the Shell: Stand Alone Complex 2045, Ghost in the Shell: SAC_2045","Năm là 2045, và trí tuệ nhân tạo đã trải qua những bước phát triển vượt bậc. Các chính phủ sử dụng chúng như vũ khí, tham gia vào cuộc chiến không hồi kết để duy trì nền kinh tế của họ. Nhóm lính đánh thuê GHOST, đứng đầu là Thiếu tá Motoko Kusanagi, không còn xa lạ với cảnh quan này. Tuy nhiên, sự đổi mới nhanh chóng của công nghệ này gây ra một mối đe dọa mới ở phía trước.Sau khi rời Khu vực An ninh Công cộng 9, Kusanagi và nhóm của cô ấy tham gia vào nhiều hoạt động trên toàn thế giới liên quan đến các cuộc chiến tranh ủy nhiệm này. Nhưng một công việc tưởng như đơn giản là xác định vị trí một kẻ buôn bán vũ khí đã kéo GHOST vào một cuộc xung đột tiềm ẩn chống lại những cá nhân được tăng cường điều khiển học, những người đã đạt được trí thông minh và khả năng thể chất cực kỳ khó giải thích. Được mệnh danh là ""hậu nhân loại"", sự xuất hiện của họ mở ra một chuỗi sự kiện dẫn đến sự tái hợp của Phần 9. Được trang bị một nhiệm vụ mới, Kusanagi và đội được thành lập lại của cô ấy là để ngăn chặn sự hỗn loạn toàn cầu dưới bàn tay của những người hậu kỳ này. .","Tập 12_END, Tập 11, Tập 10",Phim đang chiếu / Cập Nhật Tập 12 VietSub,Đang cập nhật...,Police,"Đạo diễn: Kamiyama Kenji, Aramaki Shinji",Quốc gia: Nhật Bản,12/12
643,https://animevui.org/uploads/koukyuu-no-karasu-a4725_1732448485.webp,https://animevui.org/thong-tin-phim/koukyuu-no-karasu-hd482934,Koukyuu no Karasu,"Phi Tần Thất Sủng, Raven of the Inner Palace, Kokyu no Karasu","Câu chuyện gốc xoay quanh Uki, một phi tần của hoàng tộc chưa bao giờ được gọi vào phủ của hoàng đế và duy trì một cuộc sống cô độc trong hậu cung. Một số người đồn đoán cho rằng phi tần này có ngoại hình như một bà già, còn một số thì cho rằng đó là một người phụ nữ trẻ.Thậm chí còn biết sử dụng phép thuật bí ẩn để giải quyết mọi công việc, từ tìm kiếm đồ đạc bị mất cho đến nguyền rủa ai đó. Khi hoàng đế đường cùng phải gọi cô đến, cuộc gặp gỡ của họ sẽ thay đổi lịch sử.","Tập 13_END, Tập 12, Tập 11",Phim đang chiếu / Cập Nhật Tập 13 VietSub,Đang cập nhật...,Magic,Đạo diễn: Miyawaki Chizuru,Quốc gia: Nhật Bản,13/13
644,https://animevui.org/uploads/koupen-chan-a5638_1745750165.webp,https://animevui.org/thong-tin-phim/koupen-chan-hd482934,Koupen-chan,,Theo dõi những cuộc phiêu lưu hàng ngày của Koupen-chan và những người bạn của họ khi họ tận hưởng những điều nhỏ nhặt trong cuộc sống.,"Tập 08, Tập 07, Tập 06",Phim đang chiếu / Cập Nhật Tập 8 VietSub,Đang cập nhật...,"Anime mới, Anime bộ, Slice of Life","Đạo diễn: Yatate Kyou, Sakuta Hazumu",Quốc gia: Nhật Bản,08/??
645,https://animevui.org/uploads/kowloon-generic-romance-a5609_1743867277.webp,https://animevui.org/thong-tin-phim/kowloon-generic-romance-hd482934,Kowloon Generic Romance,九龍ジェネリックロマンス,"Cửu Long Thành Trại: Nơi quá khứ, hiện tại và tương lai giao thoa. Giữa những con hẻm tấp nập, một bí ẩn đen tối đang dần hé lộ. Kujirai, tưởng chừng tìm thấy tình yêu với Kudo, bỗng phát hiện ra một tấm ảnh kỳ lạ: Kudo và một cô gái giống hệt cô, nhưng cô không hề có ký ức về điều đó. Liệu đây là điềm báo gì? Sự thật nào đang ẩn sau bức ảnh, và quá khứ bị lãng quên của Kujirai?","Tập 13, Tập 12, Tập 11",Phim đang chiếu / Cập Nhật Tập 13 VietSub,Đang cập nhật...,"Anime mới, Anime bộ, Seinen, Sci-Fi, Romance",Đạo diễn: Iwasaki Yoshiaki,Quốc gia: Nhật Bản,13/13
646,https://animevui.org/uploads/kuroiwa-medaka-ni-watashi-no-kawaii-ga-tsuujinai-a5524_1733070301.webp,https://animevui.org/thong-tin-phim/kuroiwa-medaka-ni-watashi-no-kawaii-ga-tsuujinai-hd482934,Kuroiwa Medaka ni Watashi no Kawaii ga Tsuujinai,"Medaka Kuroiwa Is Impervious to My Charms, My Charms Are Wasted On Kuroiwa Medaka, Kuroiwa Medaka is Proof Against My Cuteness.","Kuroiwa Medaka sinh ra trong một ngôi đền và đang là một nhà sư tập sự. Vì các quy tắc của ngôi đền, cậu không được phép tương tác với các cô gái, cậu thậm chí còn không biết cách giao tiếp thông thường với họ. Mona là hoa khôi của trường, cô đang cố gắng khiến cậu đỗ cô, nhưng cậu luôn phớt lờ cô để duy trì các quy tắc của ngôi đền.","Tập 12_END, Tập 11, Tập 10",Phim đang chiếu / Cập Nhật Tập 12 VietSub,Đang cập nhật...,"Anime sắp chiếu, Anime mới, Anime bộ, Slice of Life, Shounen, School, Romance, Comedy",Đạo diễn: Okumura Yoshiaki,Quốc gia: Nhật Bản,12/12
647,https://animevui.org/uploads/kuroshitsuji-midori-no-majo-hen-a5574_1743876628.webp,https://animevui.org/thong-tin-phim/kuroshitsuji-midori-no-majo-hen-hd482934,Kuroshitsuji: Midori no Majo-hen,Black Butler: Emerald Witch Arc,Mùa mới của Kuroshitsuji.,Tập 01,Phim đang chiếu / Cập Nhật Tập 1 VietSub,Đang cập nhật...,"Anime mới, Anime bộ, Shounen, Supernatural, Fantasy, Historical, Mystery, Action",Đạo diễn: Okada Kenjirou,Quốc gia: Nhật Bản,01/13
648,https://animevui.org/uploads/kyuuketsuki-sugu-shinu-2-a4959_1732445985.webp,https://animevui.org/thong-tin-phim/kyuuketsuki-sugu-shinu-2-hd482934,Kyuuketsuki Sugu Shinu 2,"The Vampire Dies in No Time Season 2, KyuuShi",Phần hai Kyuuketsuki Sugu Shinu.,"Tập 12_END, Tập 11, Tập 10",Phim đang chiếu / Cập Nhật Tập 12 VietSub,Đang cập nhật...,"Supernatural, Anime mới",Đạo diễn: Oowada Tomoyuki,Quốc gia: Nhật Bản,12/12
649,https://animevui.org/uploads/la-bai-co-2-a666_1732457855.webp,https://animevui.org/thong-tin-phim/la-bai-co-2-hd482934,Lá Bài Cổ 2,Chihayafull 2,"Bước vào năm hai, Chihaya và những người bạn của cô vừa phải lo ""tuyển nhân lực"" là các học viên năm nhất cho CLB thi đấu Karuta của mình, vừa phải lo đối đầu với các đội ở các trường khác. CLB của cô bùng cháy lửa nhiệt huyết hơn bao giờ hết.",Đang cập nhật...,Đang cập nhật...,Đang cập nhật...,Game,Đạo diễn: Asaka Morio,Quốc gia: Nhật Bản,25/25
650,https://animevui.org/uploads/la-bai-co-3-a3798_1732378722.webp,https://animevui.org/thong-tin-phim/la-bai-co-3-hd482934,Lá Bài Cổ 3,"Chihayafull 3, Chihayafuru 3","Chiến thắng trong giải đấu đồng đội trung học là một thành tích tuyệt vời đối với các thành viên Mizusawa. Mỗi người trong số họ đều đã có những bước tiến dài trong việc cải thiện bản thân và chiến thắng tượng trưng cho việc họ đã đi được bao xa. Nhưng sau khi hoàn thành một mục tiêu, mục tiêu cá nhân của họ nằm trong tầm tay. Chihaya Ayase đã để mắt tới Wakamiya Shinobu và danh hiệu Nữ hoàng, và bây giờ Taichi Mashima đã lọt vào Lớp A, cuối cùng anh ấy có thể cạnh tranh với Arata Wataya. Mọi người ở Mizusawa đều muốn trở nên tốt hơn, và không thể nói trước tương lai sẽ ra sao nếu họ tiếp tục cố gắng.[Viết bởi MAL Rewrite]","Tập 24, Tập 23, Tập 22",Phim đang chiếu / Cập Nhật Tập 24 VietSub,Đang cập nhật...,"Game, Anime bộ, School, Slice of Life, Sports, Drama, Josei",Đạo diễn:,Quốc gia: Nhật Bản,24/24
